contact_id,response_date,agent_satisfaction,csat,issue_resolved
c5545,2020-06-04 10:14:05.000000,9,10,False
c5607,2020-06-09 12:41:36.000000,10,10,True
c5666,2020-06-04 06:33:28.000000,10,10,True
c7538,2020-06-04 13:58:08.000000,10,10,True
c7056,2020-06-04 06:01:37.000000,3,7,False
c6468,2020-06-04 07:13:30.000000,10,10,True
c5366,2020-06-03 22:46:55.000000,1,1,False
c7177,2020-06-04 06:24:46.000000,9,9,True
c5552,2020-06-04 05:07:30.000000,7,2,False
c4965,2020-06-03 20:41:43.000000,10,10,True
c6009,2020-06-04 07:46:34.000000,10,10,True
c5870,2020-06-04 00:05:05.000000,10,10,True
c4880,2020-06-03 18:03:27.000000,10,10,True
c4976,2020-06-03 20:16:40.000000,10,10,True
c6216,2020-06-04 06:22:42.000000,10,10,True
c7282,2020-06-09 16:45:06.000000,8,1,False
c6614,2020-06-04 03:08:30.000000,10,10,False
c5184,2020-06-04 09:24:09.000000,1,1,False
c7490,2020-06-04 07:06:29.000000,9,10,True
c7414,2020-06-04 19:49:38.000000,10,9,True
c7524,2020-06-04 07:58:06.000000,10,10,True
c7356,2020-06-04 08:24:46.000000,9,8,True
c7498,2020-06-04 08:59:33.000000,10,10,True
c7225,2020-06-04 10:39:34.000000,2,3,False
c6494,2020-06-04 06:49:50.000000,10,10,False
c6365,2020-06-04 05:46:50.000000,10,10,True
c5818,2020-06-05 08:52:04.000000,9,9,True
c4918,2020-06-03 20:09:34.000000,10,10,True
c5916,2020-06-04 05:44:34.000000,10,10,True
c7334,2020-06-04 06:07:07.000000,9,8,True
c6156,2020-06-04 09:35:00.000000,10,3,True
c5738,2020-06-04 05:57:18.000000,10,10,False
c7807,2020-06-04 12:16:04.000000,10,10,False
c6146,2020-06-04 01:56:33.000000,5,10,False
c5317,2020-06-05 11:56:25.000000,10,10,True
c6531,2020-06-05 13:23:18.000000,10,10,True
c6801,2020-06-04 05:29:01.000000,10,9,True
c7530,2020-06-04 07:34:32.000000,10,9,True
c7551,2020-06-04 10:21:38.000000,10,10,True
c5194,2020-06-03 21:32:34.000000,10,9,True
c5765,2020-06-04 00:07:31.000000,10,10,True
c7584,2020-06-04 08:53:26.000000,10,10,True
c6975,2020-06-04 05:07:29.000000,8,7,True
c6619,2020-06-04 09:24:02.000000,9,10,False
c6541,2020-06-04 11:09:10.000000,10,10,True
c7263,2020-06-04 07:17:33.000000,10,10,True
c7458,2020-06-04 09:14:16.000000,10,10,True
c7631,2020-06-04 15:42:48.000000,1,1,False
c5332,2020-06-04 08:04:59.000000,10,10,True
c6527,2020-06-10 11:05:31.000000,5,5,False
c7269,2020-06-04 07:45:52.000000,4,6,False
c5938,2020-06-04 04:13:01.000000,9,9,True
c6322,2020-06-04 13:45:26.000000,5,5,True
c7811,2020-06-05 22:58:57.000000,10,10,True
c6949,2020-06-04 06:54:46.000000,1,1,False
c6184,2020-06-04 10:19:00.000000,10,10,True
c7820,2020-06-04 09:09:11.000000,9,2,False
c6186,2020-06-04 06:24:49.000000,9,8,False
c6521,2020-06-04 07:02:15.000000,10,10,True
c4997,2020-06-03 19:45:24.000000,10,10,True
c7172,2020-06-04 18:52:22.000000,1,1,False
c5641,2020-06-04 14:27:05.000000,10,10,True
c6493,2020-06-04 09:53:53.000000,10,10,True
c5192,2020-06-03 22:11:07.000000,4,3,False
c5554,2020-06-04 06:02:31.000000,10,9,False
c5270,2020-06-03 22:23:05.000000,10,10,True
c6022,2020-06-04 06:06:30.000000,10,5,True
c5489,2020-06-04 15:57:36.000000,10,8,True
c7150,2020-06-04 07:27:08.000000,3,4,False
c6899,2020-06-04 05:04:49.000000,10,10,True
c5770,2020-06-04 00:05:01.000000,10,10,True
c5360,2020-06-04 04:36:48.000000,9,8,True
c6083,2020-06-04 06:04:41.000000,8,8,True
c7664,2020-06-04 08:09:18.000000,10,9,False
c5125,2020-06-04 09:40:28.000000,9,9,True
c7669,2020-06-05 12:14:43.000000,1,1,True
c6023,2020-06-04 02:01:56.000000,10,10,True
c5437,2020-06-04 07:46:28.000000,6,7,False
c5132,2020-06-03 20:14:22.000000,9,9,True
c4975,2020-06-03 21:07:05.000000,10,9,True
c6382,2020-06-04 02:03:20.000000,7,8,True
c5063,2020-06-03 20:40:17.000000,10,9,True
c6634,2020-06-04 08:43:13.000000,10,10,True
c5484,2020-06-04 10:46:31.000000,9,9,True
c6809,2020-06-04 08:13:33.000000,10,10,True
c6564,2020-06-04 03:09:22.000000,10,10,True
c5431,2020-06-03 22:53:00.000000,8,8,True
c7734,2020-06-04 09:30:19.000000,10,10,True
c7370,2020-06-04 15:00:54.000000,9,9,True
c7576,2020-06-04 09:28:00.000000,10,10,True
c5761,2020-06-04 06:20:15.000000,10,10,True
c7408,2020-06-04 08:13:49.000000,6,6,False
c5228,2020-06-03 21:10:20.000000,10,10,True
c5922,2020-06-04 15:36:33.000000,10,10,True
c6015,2020-06-04 06:11:29.000000,10,10,True
c5956,2020-06-04 05:43:49.000000,6,6,True
c5415,2020-06-04 07:01:49.000000,8,7,True
c7288,2020-06-04 06:08:54.000000,7,8,True
c5864,2020-06-09 06:30:23.000000,6,6,False
c5525,2020-06-04 11:31:14.000000,10,9,True
c5110,2020-06-03 20:09:28.000000,8,8,True
c5487,2020-06-04 01:50:25.000000,10,10,True
c6459,2020-06-04 11:05:45.000000,1,1,False
c6396,2020-06-04 08:25:26.000000,10,9,True
c7060,2020-06-04 14:02:25.000000,10,10,False
c5211,2020-06-03 21:21:17.000000,9,9,True
c7354,2020-06-04 09:07:01.000000,6,5,False
c5822,2020-06-04 10:51:42.000000,10,10,True
c7295,2020-06-04 16:33:42.000000,10,9,True
c7033,2020-06-04 05:03:26.000000,10,9,True
c6122,2020-06-04 07:58:10.000000,9,7,False
c7841,2020-06-04 09:21:08.000000,10,7,True
c7397,2020-06-04 08:13:01.000000,10,10,True
c5145,2020-06-03 21:28:37.000000,6,7,False
c6423,2020-06-05 11:49:49.000000,9,9,False
c6076,2020-06-04 08:37:09.000000,8,8,False
c6991,2020-06-05 07:32:58.000000,10,10,True
c6318,2020-06-04 02:18:56.000000,10,10,True
c7753,2020-06-04 11:39:59.000000,4,4,False
c5362,2020-06-05 08:50:45.000000,10,9,True
c6783,2020-06-04 09:53:38.000000,1,1,False
c7827,2020-06-05 14:23:36.000000,9,4,False
c5116,2020-06-11 06:44:33.000000,10,10,True
c4994,2020-06-03 22:13:32.000000,10,8,False
c5572,2020-06-07 15:21:07.000000,9,9,True
c7017,2020-06-04 06:00:53.000000,10,8,True
c5178,2020-06-03 21:05:48.000000,8,10,False
c6057,2020-06-04 01:17:01.000000,10,9,True
c5072,2020-06-04 08:16:10.000000,1,1,False
c6308,2020-06-04 05:47:54.000000,1,1,False
c7204,2020-06-04 06:05:08.000000,8,8,True
c7614,2020-06-04 12:41:53.000000,10,10,True
c6884,2020-06-04 07:00:37.000000,10,10,False
c5200,2020-06-04 06:49:03.000000,8,7,True
c7100,2020-06-04 08:30:59.000000,9,9,True
c7800,2020-06-04 09:05:10.000000,9,8,False
c6771,2020-06-04 18:41:24.000000,2,1,False
c5500,2020-06-04 07:46:06.000000,10,10,True
c6073,2020-06-04 09:15:50.000000,7,5,False
c6113,2020-06-04 06:42:33.000000,9,9,False
c5982,2020-06-04 06:36:59.000000,5,4,False
c4985,2020-06-04 06:16:58.000000,10,10,True
c4949,2020-06-03 19:32:05.000000,10,10,True
c5252,2020-06-05 18:39:12.000000,1,1,False
c5121,2020-06-04 05:11:31.000000,10,10,True
c4886,2020-06-03 18:12:26.000000,9,8,False
c6840,2020-06-04 11:41:10.000000,10,10,False
c7162,2020-06-04 08:46:43.000000,10,10,True
c5961,2020-06-04 07:26:53.000000,10,10,True
c6993,2020-06-11 19:15:47.000000,10,10,True
c5980,2020-06-04 00:15:42.000000,10,10,True
c4971,2020-06-04 06:42:28.000000,10,10,True
c5181,2020-06-03 21:07:09.000000,10,8,True
c5297,2020-06-05 09:30:35.000000,9,8,True
c7338,2020-06-08 05:20:09.000000,2,2,False
c6133,2020-06-04 07:58:17.000000,10,10,True
c6617,2020-06-04 06:20:25.000000,10,10,True
c6400,2020-06-04 22:01:07.000000,9,8,True
c5292,2020-06-05 07:50:11.000000,9,9,True
c6208,2020-06-04 05:58:43.000000,10,7,True
c5281,2020-06-04 05:39:47.000000,1,1,False
c5355,2020-06-05 10:58:51.000000,10,9,True
c5179,2020-06-04 09:34:32.000000,5,1,False
c7601,2020-06-11 15:43:51.000000,9,9,True
c6273,2020-06-06 11:47:06.000000,10,10,True
c5570,2020-06-04 06:41:41.000000,9,8,True
c5329,2020-06-04 07:58:20.000000,9,8,True
c7127,2020-06-06 09:15:05.000000,10,10,True
c6992,2020-06-04 09:10:29.000000,10,10,True
c7461,2020-06-04 14:30:46.000000,10,9,True
c7819,2020-06-05 16:05:53.000000,10,10,True
c5547,2020-06-03 23:30:40.000000,10,10,True
c6055,2020-06-04 10:00:24.000000,10,10,True
c6143,2020-06-04 01:06:39.000000,10,10,True
c7906,2020-06-05 08:35:11.000000,6,4,False
c9872,2020-06-05 04:53:47.000000,10,10,True
c8773,2020-06-05 00:16:20.000000,10,10,True
c8086,2020-06-04 21:48:55.000000,10,10,True
c8362,2020-06-05 05:07:00.000000,10,10,True
c9596,2020-06-05 06:49:32.000000,10,1,False
c8705,2020-06-05 08:15:00.000000,8,6,False
c10830,2020-06-05 09:05:03.000000,10,8,True
c8500,2020-06-05 08:52:05.000000,10,10,True
c10510,2020-06-05 07:02:29.000000,10,10,True
c9553,2020-06-05 06:13:55.000000,10,9,True
c8088,2020-06-05 06:23:20.000000,10,10,True
c10845,2020-06-05 17:15:10.000000,10,9,True
c8031,2020-06-05 07:00:03.000000,10,6,True
c10401,2020-06-05 07:02:21.000000,10,10,True
c7997,2020-06-04 19:10:53.000000,9,9,True
c10552,2020-06-05 07:13:16.000000,10,10,False
c9895,2020-06-05 05:21:58.000000,10,10,True
c9801,2020-06-05 10:32:06.000000,10,10,True
c8911,2020-06-05 01:15:18.000000,5,5,False
c10352,2020-06-05 09:10:22.000000,6,3,True
c10185,2020-06-05 18:07:58.000000,9,10,True
c9018,2020-06-05 04:48:31.000000,10,10,True
c10713,2020-06-07 18:45:31.000000,9,9,True
c9500,2020-06-05 07:11:03.000000,10,9,True
c8842,2020-06-05 08:07:18.000000,10,9,True
c8329,2020-06-06 09:13:41.000000,10,8,True
c10121,2020-06-05 07:30:29.000000,10,10,True
c8840,2020-06-05 12:26:07.000000,10,10,True
c10171,2020-06-05 07:26:50.000000,5,5,False
c10170,2020-06-05 07:13:38.000000,10,10,True
c9134,2020-06-19 05:54:18.000000,4,1,False
c8777,2020-06-05 07:37:42.000000,5,6,False
c8391,2020-06-05 07:16:32.000000,10,10,True
c9486,2020-06-05 05:56:58.000000,10,10,True
c8227,2020-06-04 21:23:54.000000,1,1,False
c9998,2020-06-05 07:28:18.000000,10,9,True
c9952,2020-06-05 07:09:30.000000,10,10,True
c9498,2020-06-06 16:11:43.000000,7,5,False
c8719,2020-06-05 04:51:24.000000,9,9,True
c9380,2020-06-05 08:59:36.000000,10,10,True
c9585,2020-06-05 03:09:23.000000,10,10,True
c9397,2020-06-05 05:51:37.000000,1,1,False
c10461,2020-06-08 14:16:04.000000,3,2,False
c9512,2020-06-05 08:36:06.000000,10,9,True
c10495,2020-06-05 07:11:43.000000,8,10,True
c9738,2020-06-05 07:54:18.000000,10,10,True
c9699,2020-06-05 07:28:57.000000,8,8,True
c9275,2020-06-05 06:04:45.000000,10,10,True
c10867,2020-06-05 16:23:17.000000,10,9,True
c7999,2020-06-04 20:04:57.000000,1,1,False
c8678,2020-06-08 14:33:10.000000,10,9,True
c9779,2020-06-05 09:50:23.000000,10,10,True
c9869,2020-06-05 11:02:05.000000,10,10,True
c9413,2020-06-05 07:57:32.000000,10,9,True
c8925,2020-06-05 06:31:30.000000,1,5,False
c9827,2020-06-05 06:30:14.000000,9,9,True
c9074,2020-06-05 06:46:05.000000,10,10,True
c8684,2020-06-04 23:05:53.000000,10,7,True
c8646,2020-06-05 09:31:00.000000,10,10,True
c8474,2020-06-08 10:52:45.000000,1,1,False
c9068,2020-06-05 07:15:57.000000,8,10,False
c9622,2020-06-05 14:56:00.000000,10,10,True
c9965,2020-06-05 16:51:58.000000,6,3,False
c9916,2020-06-05 09:51:04.000000,10,8,True
c10570,2020-06-05 08:29:41.000000,10,10,True
c10193,2020-06-05 18:37:14.000000,10,8,True
c8978,2020-06-17 15:51:20.000000,8,1,False
c8379,2020-06-05 09:39:52.000000,9,9,False
c8004,2020-06-05 08:04:52.000000,9,8,True
c8533,2020-06-04 22:03:15.000000,10,10,True
c10686,2020-06-05 13:21:43.000000,1,1,False
c8544,2020-06-04 23:53:21.000000,5,1,False
c8625,2020-06-05 10:48:07.000000,8,8,True
c8780,2020-06-05 14:27:34.000000,4,3,False
c8631,2020-06-05 06:06:34.000000,10,10,True
c9164,2020-06-05 09:56:12.000000,10,10,True
c10586,2020-06-05 07:08:03.000000,10,10,True
c7989,2020-06-04 20:31:36.000000,7,7,False
c8880,2020-06-05 18:20:18.000000,10,10,True
c8001,2020-06-05 08:32:13.000000,10,10,True
c10648,2020-06-05 15:04:39.000000,8,8,True
c8127,2020-06-04 20:03:41.000000,10,10,True
c9185,2020-06-05 19:22:49.000000,10,10,True
c9988,2020-06-05 05:41:48.000000,10,9,True
c9821,2020-06-05 05:17:30.000000,10,10,True
c10891,2020-06-05 09:18:17.000000,1,1,False
c8365,2020-06-04 21:08:28.000000,4,2,True
c9865,2020-06-05 09:25:33.000000,8,8,False
c9236,2020-06-08 05:44:33.000000,1,1,False
c8914,2020-06-05 07:52:26.000000,9,7,True
c10463,2020-06-05 08:14:15.000000,10,10,True
c9834,2020-06-05 04:10:59.000000,7,6,False
c8981,2020-06-07 09:32:48.000000,10,10,True
c8511,2020-06-04 23:04:43.000000,10,10,True
c9911,2020-06-05 07:15:08.000000,10,10,True
c10446,2020-06-05 07:26:58.000000,9,9,True
c9483,2020-06-05 14:41:24.000000,6,4,False
c9022,2020-06-05 06:12:22.000000,10,10,True
c9259,2020-06-05 08:33:29.000000,6,6,False
c10111,2020-06-05 06:38:48.000000,10,10,True
c8997,2020-06-05 11:31:55.000000,10,10,True
c8709,2020-06-05 03:46:09.000000,3,6,False
c8605,2020-06-05 06:08:44.000000,4,4,False
c8578,2020-06-05 00:41:25.000000,10,10,True
c9027,2020-06-05 06:38:18.000000,9,8,True
c10778,2020-06-05 08:18:08.000000,9,9,True
c10484,2020-06-05 08:33:04.000000,10,10,True
c8043,2020-06-04 21:25:45.000000,10,10,True
c8815,2020-06-05 10:25:11.000000,10,10,True
c10143,2020-06-05 11:00:45.000000,9,9,True
c8414,2020-06-04 22:15:45.000000,9,9,True
c8249,2020-06-04 22:06:58.000000,10,10,True
c8583,2020-06-05 06:29:48.000000,10,10,True
c8357,2020-06-04 21:08:25.000000,8,7,False
c8715,2020-06-05 08:59:58.000000,1,1,False
c9428,2020-06-05 05:45:52.000000,10,10,True
c9360,2020-06-05 06:45:17.000000,10,10,True
c8872,2020-06-05 04:53:05.000000,10,9,True
c10422,2020-06-05 20:29:24.000000,10,10,True
c10394,2020-06-05 17:00:39.000000,10,10,True
c9202,2020-06-05 06:02:44.000000,10,10,False
c10521,2020-06-05 07:31:43.000000,10,10,True
c8455,2020-06-05 11:49:40.000000,9,8,False
c10633,2020-06-05 10:32:42.000000,10,8,True
c8812,2020-06-04 23:15:04.000000,10,10,True
c9841,2020-06-06 11:16:48.000000,8,7,False
c8494,2020-06-05 05:28:47.000000,10,10,False
c9539,2020-06-06 07:24:48.000000,7,8,False
c10001,2020-06-05 10:01:49.000000,10,10,True
c10037,2020-06-05 06:16:31.000000,8,8,True
c9161,2020-06-05 08:11:20.000000,10,10,True
c9592,2020-06-05 04:55:13.000000,10,10,True
c9589,2020-06-05 06:11:52.000000,10,9,True
c8296,2020-06-05 14:35:07.000000,5,1,False
c10320,2020-06-05 06:04:55.000000,10,10,True
c8032,2020-06-05 08:13:58.000000,10,9,False
c10868,2020-06-05 11:10:13.000000,10,9,True
c8335,2020-06-04 22:43:10.000000,10,10,False
c9996,2020-06-05 08:02:32.000000,10,9,True
c8548,2020-06-05 06:23:02.000000,1,1,False
c8830,2020-06-05 04:00:13.000000,10,9,True
c7884,2020-06-04 18:03:39.000000,10,10,True
c10896,2020-06-06 07:13:49.000000,9,9,True
c9547,2020-06-05 16:28:07.000000,8,8,False
c10770,2020-06-05 11:29:23.000000,10,10,False
c10428,2020-06-05 06:39:47.000000,2,1,False
c8443,2020-06-05 08:08:28.000000,10,9,True
c8418,2020-06-05 09:21:30.000000,9,9,True
c9463,2020-06-05 06:39:50.000000,10,10,True
c8139,2020-06-04 20:04:41.000000,2,2,False
c8790,2020-06-06 19:09:40.000000,10,10,True
c9687,2020-06-05 07:24:04.000000,10,10,True
c9222,2020-06-05 10:36:08.000000,10,10,True
c9047,2020-06-05 07:29:57.000000,1,1,False
c9930,2020-06-05 11:22:45.000000,10,10,True
c10512,2020-06-05 07:03:37.000000,10,10,True
c8936,2020-06-05 07:41:03.000000,9,9,True
c10465,2020-06-05 07:34:23.000000,2,8,False
c9989,2020-06-05 13:19:28.000000,10,10,True
c9438,2020-06-09 23:23:34.000000,1,1,False
c9456,2020-06-05 08:14:22.000000,1,1,False
c8046,2020-06-06 07:44:38.000000,9,8,True
c7931,2020-06-04 22:51:05.000000,10,10,True
c9997,2020-06-05 07:26:16.000000,8,8,True
c9992,2020-06-05 06:49:08.000000,8,9,True
c8216,2020-06-05 06:04:12.000000,8,8,True
c8519,2020-06-04 23:32:45.000000,10,10,True
c9571,2020-06-05 10:40:14.000000,9,9,True
c8132,2020-06-05 07:37:24.000000,10,7,False
c10910,2020-06-05 10:17:28.000000,10,9,True
c9945,2020-06-05 12:09:22.000000,10,10,False
c8447,2020-06-04 22:06:22.000000,10,10,True
c8162,2020-06-05 01:34:48.000000,9,6,True
c10783,2020-06-05 12:02:51.000000,1,3,False
c10850,2020-06-05 09:02:53.000000,10,10,True
c10270,2020-06-05 10:52:37.000000,10,10,True
c8540,2020-06-05 08:05:27.000000,9,9,True
c9083,2020-06-05 17:17:22.000000,10,10,True
c8516,2020-06-05 11:08:39.000000,7,6,False
c9224,2020-06-05 07:03:20.000000,10,10,True
c9228,2020-06-05 07:59:06.000000,8,8,False
c9271,2020-06-05 01:39:26.000000,10,10,True
c8699,2020-06-04 23:06:45.000000,10,10,True
c10889,2020-06-05 16:48:11.000000,10,10,False
c8221,2020-06-04 21:29:56.000000,10,10,True
c9727,2020-06-21 22:49:19.000000,10,9,True
c7965,2020-06-04 19:03:57.000000,10,10,True
c10817,2020-06-05 09:41:13.000000,10,10,True
c8614,2020-06-06 07:10:09.000000,10,10,True
c9706,2020-06-05 04:30:05.000000,9,8,True
c8587,2020-06-05 05:17:15.000000,10,10,True
c9696,2020-06-05 06:06:23.000000,10,10,True
c9063,2020-06-07 01:09:10.000000,9,9,True
c8765,2020-06-04 23:28:58.000000,10,10,False
c8421,2020-06-04 22:04:32.000000,10,10,True
c8426,2020-06-05 14:05:06.000000,1,1,False
c10092,2020-06-05 07:07:58.000000,8,5,False
c7890,2020-06-05 03:19:01.000000,1,10,False
c8097,2020-06-04 21:23:09.000000,10,10,True
c8168,2020-06-04 21:28:06.000000,10,10,True
c9455,2020-06-05 05:59:53.000000,1,6,False
c9898,2020-06-05 07:37:58.000000,10,8,True
c9217,2020-06-05 08:09:37.000000,10,10,True
c10929,2020-06-05 21:21:07.000000,10,10,True
c9702,2020-06-06 09:27:37.000000,10,10,True
c9848,2020-06-05 12:50:59.000000,4,4,False
c9924,2020-06-05 19:10:31.000000,10,10,True
c8555,2020-06-04 22:36:33.000000,5,7,False
c8680,2020-06-05 07:33:05.000000,10,9,False
c13716,2020-06-06 06:58:06.000000,10,10,True
c13171,2020-06-06 08:03:05.000000,10,10,True
c12026,2020-06-06 04:20:07.000000,10,10,False
c10991,2020-06-05 20:53:54.000000,8,7,True
c14324,2020-06-06 20:34:10.000000,10,10,True
c13970,2020-06-06 09:04:25.000000,8,5,False
c14363,2020-06-06 14:25:44.000000,10,10,True
c14315,2020-06-06 09:08:27.000000,10,8,False
c11135,2020-06-05 20:09:05.000000,9,8,True
c11308,2020-06-06 05:44:40.000000,10,10,True
c12222,2020-06-06 08:24:57.000000,8,9,True
c12623,2020-06-06 02:19:17.000000,10,8,True
c13041,2020-06-06 06:51:53.000000,10,10,False
c11238,2020-06-05 20:37:55.000000,5,2,False
c12346,2020-06-06 03:56:26.000000,10,10,True
c12831,2020-06-06 14:26:25.000000,10,10,True
c13458,2020-06-06 05:56:24.000000,1,1,False
c12846,2020-06-06 06:29:40.000000,10,10,False
c13338,2020-06-06 05:30:56.000000,10,9,True
c12326,2020-06-06 10:02:52.000000,10,10,True
c13899,2020-06-06 13:06:54.000000,6,2,False
c12356,2020-06-10 14:45:52.000000,1,2,False
c11905,2020-06-05 23:03:47.000000,7,4,False
c13154,2020-06-06 05:40:42.000000,10,8,True
c11064,2020-06-08 18:36:14.000000,5,1,False
c12304,2020-06-06 08:49:22.000000,10,10,True
c11977,2020-06-06 11:31:34.000000,9,9,False
c13233,2020-06-06 09:48:50.000000,10,10,True
c12784,2020-06-06 08:30:47.000000,10,10,True
c13232,2020-06-06 17:09:27.000000,10,10,True
c11893,2020-06-08 17:06:15.000000,10,10,True
c11457,2020-06-05 21:47:50.000000,10,10,True
c12448,2020-06-06 09:06:05.000000,9,9,False
c13056,2020-06-06 05:49:57.000000,10,9,False
c11081,2020-06-13 09:12:15.000000,10,10,True
c11331,2020-06-05 20:52:53.000000,8,8,True
c12157,2020-06-06 09:17:03.000000,10,10,True
c12494,2020-06-06 05:47:43.000000,10,1,False
c13216,2020-06-06 21:38:31.000000,10,10,True
c12820,2020-06-06 03:43:07.000000,1,1,False
c12387,2020-06-06 02:41:27.000000,8,8,False
c13975,2020-06-06 08:07:06.000000,10,10,True
c11933,2020-06-06 05:38:19.000000,7,8,True
c11824,2020-06-08 09:40:38.000000,10,8,True
c13135,2020-06-06 05:51:05.000000,9,9,True
c13707,2020-06-07 09:29:08.000000,4,2,False
c12327,2020-06-06 08:01:34.000000,7,7,False
c12396,2020-06-06 04:54:39.000000,10,10,True
c12495,2020-06-06 22:12:34.000000,10,9,True
c13905,2020-06-09 13:48:46.000000,5,1,False
c11059,2020-06-06 04:55:20.000000,8,7,False
c11246,2020-06-06 06:25:05.000000,10,10,True
c13767,2020-06-06 08:27:37.000000,1,2,False
c13638,2020-06-07 13:01:19.000000,6,6,True
c11730,2020-06-06 05:24:33.000000,10,10,True
c11554,2020-06-06 07:43:05.000000,10,10,True
c12699,2020-06-09 21:30:33.000000,4,2,False
c11728,2020-06-06 08:06:48.000000,8,4,False
c13731,2020-06-11 12:12:49.000000,10,10,True
c13307,2020-06-06 06:31:55.000000,10,9,True
c10997,2020-06-05 19:06:53.000000,7,9,False
c13701,2020-06-06 07:48:17.000000,10,10,True
c13756,2020-06-06 08:05:01.000000,8,10,True
c11693,2020-06-06 03:45:12.000000,4,4,False
c12248,2020-06-07 01:29:02.000000,10,10,True
c12669,2020-06-06 07:13:01.000000,10,7,True
c13851,2020-06-06 12:10:49.000000,3,4,True
c11992,2020-06-06 05:54:03.000000,10,10,True
c13878,2020-06-07 08:00:19.000000,8,1,False
c12578,2020-06-06 06:25:26.000000,10,10,True
c14237,2020-06-06 20:40:47.000000,7,8,False
c13602,2020-06-09 14:49:56.000000,5,8,False
c13025,2020-06-10 07:09:28.000000,10,10,True
c12582,2020-06-06 11:50:12.000000,4,5,True
c11298,2020-06-05 20:47:34.000000,10,10,True
c11944,2020-06-06 06:14:51.000000,10,9,True
c14388,2020-06-06 11:20:06.000000,9,9,True
c14307,2020-06-06 12:49:03.000000,10,10,True
c13015,2020-06-06 08:57:01.000000,10,9,True
c11947,2020-06-08 07:53:41.000000,9,9,True
c12522,2020-06-06 12:05:10.000000,10,10,True
c11072,2020-06-05 19:02:57.000000,10,1,True
c12348,2020-06-08 07:57:30.000000,10,10,True
c13055,2020-06-06 07:18:58.000000,2,1,False
c12473,2020-06-09 12:12:20.000000,5,5,False
c11966,2020-06-05 23:04:14.000000,10,10,True
c14199,2020-06-07 11:56:06.000000,10,10,True
c12141,2020-06-07 15:51:37.000000,6,4,False
c13029,2020-06-06 07:35:39.000000,10,10,True
c13427,2020-06-06 07:00:27.000000,10,9,True
c13413,2020-06-07 18:46:45.000000,10,10,True
c13126,2020-06-06 04:04:15.000000,9,8,True
c13318,2020-06-06 05:56:25.000000,10,10,True
c12072,2020-06-06 06:45:07.000000,10,10,True
c12605,2020-06-06 07:42:42.000000,10,10,True
c11445,2020-06-06 14:38:43.000000,10,10,True
c11672,2020-06-08 11:32:44.000000,10,10,True
c13007,2020-06-06 18:35:27.000000,5,2,False
c11407,2020-06-05 21:32:52.000000,10,9,True
c11388,2020-06-05 21:13:39.000000,10,10,True
c13936,2020-06-06 07:08:58.000000,10,8,False
c12732,2020-06-07 14:08:37.000000,8,8,True
c11739,2020-06-07 07:34:59.000000,7,1,False
c12773,2020-06-06 16:51:00.000000,8,8,True
c11777,2020-06-06 08:23:13.000000,10,10,False
c11736,2020-06-05 22:26:38.000000,7,6,True
c11803,2020-06-06 06:19:20.000000,8,9,False
c14128,2020-06-06 16:42:34.000000,10,9,False
c12865,2020-06-06 07:29:05.000000,10,10,True
